title, genre, comment
패신저스,"모험,SF",우주 재난 판타지 로맨스물...그라비티나 인터스텔라 재밌게 본 인간들에게 개 추천 할수있는
패신저스,"모험,SF",크리스프랫 너무 잘생겼어요.. 생각보다 더 재미있던데요?
씽,"뮤지컬,애니메이션",ㄹㅇ존잼 쩔었음ㅋㅋㅋ
패신저스,"모험,SF",마지막엔 살짝 슬프기도 했구요. 시간가는주 몰랐어요
마스터,"액션,범죄",꿀꿀한 국민의 마음을 시원하게 만들어 준 작품이다.고마워요~
눈의 여왕3: 눈과 불의 마법대결,"애니메이션,모험,가족,판타지",아이들 새해 첫영화로 딱입니다
너의 이름은.,"애니메이션,드라마,멜로/애정/로맨스",오늘로 두번째 봤네요..여운이 깊게 남습니다 내일 또 볼듯하네요..ㅎ
너의 이름은.,"애니메이션,드라마,멜로/애정/로맨스",잊고 싶지 않은 영화. 잊으면 안되는 영화. 너의 이름은 내게 그런 영화다..
패신저스,"모험,SF",영상도 좋도 두 사람의 사랑이 크게 와닿음
너의 이름은.,"애니메이션,드라마,멜로/애정/로맨스",이건 최고였다....
너의 이름은.,"애니메이션,드라마,멜로/애정/로맨스",걍 말이 필요없음....잼잇어요
초속5센티미터,"애니메이션,드라마",영화가 끝나는데 계속 소름이 돋는다행복한 첫사랑은 아니지만 정말 순수했던 그때 나를생각하니 마음이 너무 아픈것같다
너의 이름은.,"애니메이션,드라마,멜로/애정/로맨스",꿀잼꿀잼꿀잼꿀잼10
너의 이름은.,"애니메이션,드라마,멜로/애정/로맨스",내가 이만큼 영화를 몰입해서 본적이없는데 이건 몰입이된다
패신저스,"모험,SF",지루하다해서 기대를 안했더니 너무 재미나게봤어요 마지막장면빼고는 재밌었어요
너의 이름은.,"애니메이션,드라마,멜로/애정/로맨스",보고 또 봐도 계속 보게되는 휴유증이 오래남는 영화는 정말 오랜만인듯
사랑하기 때문에,"코미디,멜로/애정/로맨스",너무 재밌었어요! 감동도있고 재미도있고 ㅎㅎㅎ 사랑하는사람과 보니 더욱더 감명깊네요 힐링된영화였습니다
너의 이름은.,"애니메이션,드라마,멜로/애정/로맨스",같이본 여자친구는 울지 않는데 저만 울고 나왔내요
원피스 필름 골드,"애니메이션,모험,판타지,액션",완전 꿀잼! 여러분도 꼭 보세욘
너의 이름은.,"애니메이션,드라마,멜로/애정/로맨스",보면서 지루할틈이 없는 애니메이션은 처음이였다.
사랑하기 때문에,"코미디,멜로/애정/로맨스",감동과 재미둘다재밌어요
마스터,"액션,범죄",강동원김우빈존잘존잼
너의 이름은.,"애니메이션,드라마,멜로/애정/로맨스",감동적이었어요 인간의 감정을 잘 섬세하게 묘사한거ㅜ같아요
패신저스,"모험,SF","사고와 외로움에 의한 사건, 모든 것을 덮을 큰 사고, 이를 극복한 사랑...남자는 무언가를 고치고 만들 쥴 알아야 한다."
너의 이름은.,"애니메이션,드라마,멜로/애정/로맨스",섬세한 감정표현을 잘 잡아냈다. 마음 찡한 ... 일본스러움이 가득 묻어있는 영화
신비한 동물사전,"판타지,모험","에디 레드메인의 연기도 너무 좋았고, cg도 엄청 실감났어요사실 예전 해리포터도 엄청 좋았느데, 세계관이 좁은게 좀 그랬지만 세계관이 넓혀진 것도 되게 좋았어요. 다음편도 되게 기대되고 한국도 나왔으면 좋겠어요"
패신저스,"모험,SF",미래에 나도 저걸 누려보고싶다라는 생각이 드는 재밌는 영화였지만 결말이 아쉬움..그리고 크게 뭐 스펙타클한 일은 없음
너의 이름은.,"애니메이션,드라마,멜로/애정/로맨스",다른 애니도 많이 보았지만 이건 최고의 애니다진짜 감동적이고 좋아해 써있는거 보고 눈물이..ㅋㅋㅋㅋ
너의 이름은.,"애니메이션,드라마,멜로/애정/로맨스",애잔보스애잔보스애잔해
너의 이름은.,"애니메이션,드라마,멜로/애정/로맨스",진짜 몇년만에 최고의 일본영화를 본것 같네요
패신저스,"모험,SF",우주여행에서 로맨스가 설레는 영화
너의 이름은.,"애니메이션,드라마,멜로/애정/로맨스","애니를 좋아하긴 하지만, 재밌었습니다"
패신저스,"모험,SF",색다른 환경 한정된 공간에서에서 펼쳐지는 우주로맨스. 스토리 연출 연기 비주얼 모두 훌륭합니다.
너의 이름은.,"애니메이션,드라마,멜로/애정/로맨스",와따시노나마에와!!!
눈의 여왕3: 눈과 불의 마법대결,"애니메이션,모험,가족,판타지",간만에 멋진엄마 됬네요 ^-^
너의 이름은.,"애니메이션,드라마,멜로/애정/로맨스",정말 계속 생각나는 영화다
마스터,"액션,범죄",생각도 않게  보게된 영화에요. . 넘넘 재밌고 잘된 영화인듯 합니다. . 멋진 배우 . 강동원. 이병헌. 김우빈. . .아.. . 멋져요~~
너의 이름은.,"애니메이션,드라마,멜로/애정/로맨스","커서 아들, 딸, 마누라, 손자한테 꼭 보여줘야지"
너의 이름은.,"애니메이션,드라마,멜로/애정/로맨스",애니메이션의 한계를 뛰어넘은  이건 영화다
마스터,"액션,범죄",역시나 배우가 캐리하네요 정말 시간 금방 갑니다 강력추천!!
너의 이름은.,"애니메이션,드라마,멜로/애정/로맨스",인생애니다....!!!
너의 이름은.,"애니메이션,드라마,멜로/애정/로맨스",개꿀잼이에오!!꾸르잼꾸르잼꾸르잼이에오
달빛궁궐,"애니메이션,판타지,모험",아이가 이걸보고  우리 노랫가락을 흥얼거리는데 좋네요. 좋은 시도였다고 생각합니다.
"당신, 거기 있어줄래요","판타지,드라마",정말 감동적인 영화였습니다
너의 이름은.,"애니메이션,드라마,멜로/애정/로맨스",약간 오글거림이 있지만 작화가 예쁩니다!내용도 재미있고 새로웠어요중간중간 OST도 좋았습니다추천합니다!
너의 이름은.,"애니메이션,드라마,멜로/애정/로맨스",보면서 몇번이고 소름돋는영화 너무재밌음 그냥꼭보셈 한번더보러가야지
마스터,"액션,범죄",길면서도 긴 것같지않은 느낌 재밋엇습니다
마스터,"액션,범죄",스캐일도 크고  아주아주  잼났었요 이병헌  연기도 잘했고
패신저스,"모험,SF",우주에서도 사랑의 힘이 최고 ㅎㅎ
너의 이름은.,"애니메이션,드라마,멜로/애정/로맨스",미츠하.하키.무스비.이토모리 메모장저장
너의 이름은.,"애니메이션,드라마,멜로/애정/로맨스",good!!!!&$$@
너의 이름은.,"애니메이션,드라마,멜로/애정/로맨스","저는 여운은 없었지만 오래 생각에 남을 영화를 봤어요. 제 취향은 아니지만 대작인 게 확실하고, 이 영화만의 매력이 있다는 것을 느꼈어요."
패신저스,"모험,SF",전 잼났어요. 우주공간에 많은 사람이 있는데 나완 다른 시대를 가고있는 그래서 외롭고 절망감을 잘 표현한듯. 액션과 환타지는 없지만 잔잔한 파장이 있내요.
마스터,"액션,범죄",생각했던거보단 재밌네요역시 갓병헌입니다 김우빈씨도 연기많이좋아졌어요~
너의 이름은.,"애니메이션,드라마,멜로/애정/로맨스",보고 또 보고싶은 영화!그래서 또 보러 감ㅎ
너의 이름은.,"애니메이션,드라마,멜로/애정/로맨스",배경좋고 아무튼 재밌게봤다. 굳맨 배경보는것만으로도 눈정화가됨
너의 이름은.,"애니메이션,드라마,멜로/애정/로맨스",진짜 인생영화 !!다시보고싶은 영화  여운이깊게 남는 영화였다
너의 이름은.,"애니메이션,드라마,멜로/애정/로맨스",몰입감이 좋네요. 추천하고싶습니다.
너의 이름은.,"애니메이션,드라마,멜로/애정/로맨스",애니메이션보고 이렇게 여운이 남는 영화는 이게 처음인것 같아요~ 진짜 인생작입니다!  꼭 보세요 후회안합니다!!
너의 이름은.,"애니메이션,드라마,멜로/애정/로맨스",걸작입니다 진짜....
너의 이름은.,"애니메이션,드라마,멜로/애정/로맨스",와 좋고 감명깊은 영화네여 진짜루 돈안아까움
너의 이름은.,"애니메이션,드라마,멜로/애정/로맨스","색감도 정말 예쁜 영화였고,  오랜만에 제대로 된 영화본 느낌이었습니다. 또 보고 싶은 영화입니다 : )"
도깨비,,유치할 수 있는 소재로 멋진 드라마를..
패신저스,"모험,SF",결말은 아쉽지만 제니퍼로렌스가 미치게이뻐서 8점
너의 이름은.,"애니메이션,드라마,멜로/애정/로맨스","풍경, 스토리, 음악 모두가 완벽했던 영화그리고 반전이 나올때마다 네 손을 잡으며 서로를 쳐다봤던 영화"
너의 이름은.,"애니메이션,드라마,멜로/애정/로맨스",잔잔한 감동과 해피앤딩.너무 좋습니다.
마스터,"액션,범죄",반전에 반전을 더하는 간만에 괜찮은 영화입니다
변호인,드라마,우리들의 이야기..그리고 그의 이야기
씽,"뮤지컬,애니메이션","애들도 재밌어 하고, 저도 재밌게 봤어요. ^^"
너의 이름은.,"애니메이션,드라마,멜로/애정/로맨스","이것은 내 애니메이션의 영화중 한획을 ,, 아니 세개의 획을 그은 영화이다"
마스터,"액션,범죄",하.... 진짜 너무 재밌어요동원오빠 짱짱맨
너의 이름은.,"애니메이션,드라마,멜로/애정/로맨스",진심 넘 좋다 또보고싶다ㅠㅠㅠ
패신저스,"모험,SF",영화 날짜를 잘못예매해섴ㅋㅋㅋㅋ상영시간 지나고 확인하는바람에 못봣음.... 예고편보고 재밌을거같아서 예매했는데 못봐서 슬픔 ㅠㅠ
패신저스,"모험,SF",주인공들이 너무 잘생기고 이뻐서 눈을 뗄 수가 없었다는..
연애담,"드라마,멜로/애정/로맨스",지나치게 현실적인 내용 같군요
패신저스,"모험,SF",러브스토리가 너무 길지만 재미있음..
너의 이름은.,"애니메이션,드라마,멜로/애정/로맨스",키비노 나마에와!!!
너의 이름은.,"애니메이션,드라마,멜로/애정/로맨스",최고최고최고최고최고
너의 이름은.,"애니메이션,드라마,멜로/애정/로맨스",후유증이 미쳤네요ㅋㅋㅋ
너의 이름은.,"애니메이션,드라마,멜로/애정/로맨스",잘 보았습니다 이름이 뭐였지?
씽,"뮤지컬,애니메이션","인상적인 장면, 일본 너구리, 세차장 씬,  마지막  명곡들의 향연"
너의 이름은.,"애니메이션,드라마,멜로/애정/로맨스","로맨스, 재난, 판타지 장르 중 무엇에 집중했는지는 알기 힘들었지만 영화에 집중 가능했던 명작이다"
눈의 여왕3: 눈과 불의 마법대결,"애니메이션,모험,가족,판타지",극장가는걸 좋아하는 우리 꼬맹이 말로는 별 다섯개래요
패신저스,"모험,SF",신선한 소재~스타워즈랑은 느낌이 다르다
패신저스,"모험,SF",영화홍보를 주제에 맞게했다면 이런 배신감은 안들었겠지. . 그럼에도 불구하고 훌륭한영화였다인생을 어떻게 살아야하는지 다시금 생각하게하는 영화. .
너의 이름은.,"애니메이션,드라마,멜로/애정/로맨스",많은여운을남기는영홥니다
너의 이름은.,"애니메이션,드라마,멜로/애정/로맨스",생각보다는 아니지만 재미있습니다
너의 이름은.,"애니메이션,드라마,멜로/애정/로맨스",영화보고 입덕합니다. 역시 믿고보는  카노 아리타씨의 작품입니다.
너의 이름은.,"애니메이션,드라마,멜로/애정/로맨스",오랜만에 기분 좋아지는 애니메이션이였습니다!
패신저스,"모험,SF",시즌2가 나온다면 기대되는 영화
패신저스,"모험,SF",역시 믿고보는 제니퍼로렌스!
사랑하기 때문에,"코미디,멜로/애정/로맨스",정말 재미있었어여!!!!최고에요 추천해여
패신저스,"모험,SF",광활한 우주에 눈을 떼지 못했습니다
마스터,"액션,범죄",재밌어요재밌어요재밌어요
너의 이름은.,"애니메이션,드라마,멜로/애정/로맨스",역시 신카이 마코토 감독. 눈에 띄는 화려한 작화였습니다. 내용도 적당한 반전감과 시리어스한 전개가 좋았네요.^^
너의 이름은.,"애니메이션,드라마,멜로/애정/로맨스",상황파악을 빨리해야되서 좀 힘들긴했지만 내용이 너무 좋았어요 뭔가 마음 한켠이 뭉클해지고 OST가 몽환적인 느낌이나는게 많아서 좋았어요 정말 제가 나가기 귀찮아 해서 영화안보는데 너의 이름은 이건 3번이나 보러갔습니다 돈이 정말 아깝지 않은 영화에요!
로그 원: 스타워즈 스토리,"액션,모험,판타지,SF",모든 시리즈를 통틀어 어둠 속에서 붉은 빛이 일어나는 그 3초의 장면이 가장 강렬하다.
씽,"뮤지컬,애니메이션",재미있게 잘 보았네요~~애니메이션 이기에 약간의 우려가 있음에도 불구하고 어른이 보아도 너무 재미있었어요^^
판도라,"드라마,스릴러",재미있게 잘 보았어요!
너의 이름은.,"애니메이션,드라마,멜로/애정/로맨스",일본쓰나미와 세월호가 겹쳐 보이는 건 저뿐인가요.. 일단작화랑 배경이 정말 끝내줍니다 최고 최고!!
너의 이름은.,"애니메이션,드라마,멜로/애정/로맨스",진짜감동!!!매우추천이에요
마스터,"액션,범죄",배우들만보고 결정했는데  믿음을  저버리지 않앟네요^^정말  잼나게  봤습니다
너의 이름은.,"애니메이션,드라마,멜로/애정/로맨스",감동적이고 재미있었어요!
씽,"뮤지컬,애니메이션",가슴이 벅차오르는 감동과 재미가 있어요^^
너의 이름은.,"애니메이션,드라마,멜로/애정/로맨스",와... 진짜 말이필요없다
너의 이름은.,"애니메이션,드라마,멜로/애정/로맨스",여운이 남는 영화 재밌게 봤습니다
